document,date,entorno,WordCount,SentimentGI,NegativityGI,PositivityGI,SentimentHE,NegativityHE,PositivityHE,SentimentLM,NegativityLM,PositivityLM,RatioUncertaintyLM,SentimentQDAP,NegativityQDAP,PositivityQDAP
640,2019-06-01,international,73,-0.0273972602739726,0.0547945205479452,0.0273972602739726,0.0273972602739726,0,0.0273972602739726,-0.0136986301369863,0.0136986301369863,0,0.0136986301369863,0.0410958904109589,0.0136986301369863,0.0547945205479452
641,2019-06-01,international,50,-0.02,0.04,0.02,-0.02,0.04,0.02,0,0,0,0,0,0,0
642,2019-06-01,international,80,-0.0125,0.05,0.0375,0.075,0,0.075,-0.0125,0.0125,0,0.0125,-0.0125,0.0125,0
643,2019-06-01,international,54,0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0,0.018518518518518517,0,0,0,0.018518518518518517,0,0.018518518518518517,0.018518518518518517
644,2019-06-01,national,44,-0.022727272727272728,0.022727272727272728,0,0.022727272727272728,0,0.022727272727272728,-0.045454545454545456,0.045454545454545456,0,0,0,0,0
645,2019-06-01,national,56,0.10714285714285714,0.03571428571428571,0.14285714285714285,0,0.017857142857142856,0.017857142857142856,-0.017857142857142856,0.03571428571428571,0.017857142857142856,0,0.10714285714285714,0,0.10714285714285714
646,2019-06-01,national,48,-0.020833333333333332,0.041666666666666664,0.020833333333333332,0,0,0,0,0,0,0,0.020833333333333332,0,0.020833333333333332
647,2019-06-01,both,76,0.05263157894736842,0,0.05263157894736842,0.013157894736842105,0,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.06578947368421052,0,0.06578947368421052
648,2019-07-01,national,9,0,0,0,0,0,0,0,0,0,0,0,0,0
649,2019-07-01,national,52,0.019230769230769232,0.019230769230769232,0.038461538461538464,0,0,0,0,0,0,0,0.019230769230769232,0,0.019230769230769232
650,2019-07-01,national,112,-0.026785714285714284,0.044642857142857144,0.017857142857142856,-0.0625,0.0625,0,-0.008928571428571428,0.008928571428571428,0,0.008928571428571428,-0.026785714285714284,0.026785714285714284,0
651,2019-07-01,international,44,0.022727272727272728,0,0.022727272727272728,0.06818181818181818,0,0.06818181818181818,-0.045454545454545456,0.045454545454545456,0,0,0,0,0
652,2019-07-01,international,74,0.013513513513513514,0.02702702702702703,0.04054054054054054,0.013513513513513514,0.02702702702702703,0.04054054054054054,-0.013513513513513514,0.013513513513513514,0,0,0.05405405405405406,0,0.05405405405405406
653,2019-07-01,international,90,-0.011111111111111112,0.03333333333333333,0.022222222222222223,0,0.022222222222222223,0.022222222222222223,0,0,0,0,0.011111111111111112,0,0.011111111111111112
654,2019-07-01,international,61,0,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.06557377049180328,0,0,0,0.01639344262295082,0,0,0
655,2019-07-01,international,75,0.02666666666666667,0.04,0.06666666666666667,0,0.013333333333333334,0.013333333333333334,-0.013333333333333334,0.013333333333333334,0,0,0.013333333333333334,0.013333333333333334,0.02666666666666667
656,2019-07-01,national,91,0.02197802197802198,0.02197802197802198,0.04395604395604396,0.01098901098901099,0.01098901098901099,0.02197802197802198,-0.01098901098901099,0.02197802197802198,0.01098901098901099,0,0.01098901098901099,0.01098901098901099,0.02197802197802198
657,2019-07-01,national,48,-0.041666666666666664,0.0625,0.020833333333333332,0,0,0,0,0,0,0,0,0,0
658,2019-07-01,both,75,0.04,0.013333333333333334,0.05333333333333334,0.013333333333333334,0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.02666666666666667,0.013333333333333334,0.06666666666666667,0,0.06666666666666667
659,2019-08-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2019-08-01,national,51,0.0196078431372549,0.0196078431372549,0.0392156862745098,0,0,0,0,0,0,0,0.0196078431372549,0,0.0196078431372549
661,2019-08-01,national,95,0,0.05263157894736842,0.05263157894736842,-0.042105263157894736,0.042105263157894736,0,0,0,0,0.010526315789473684,0,0.010526315789473684,0.010526315789473684
662,2019-08-01,national,33,0.06060606060606061,0,0.06060606060606061,0.030303030303030304,0,0.030303030303030304,0,0,0,0,0.030303030303030304,0,0.030303030303030304
663,2019-08-01,international,72,0.013888888888888888,0.05555555555555555,0.06944444444444445,-0.013888888888888888,0.027777777777777776,0.013888888888888888,0,0,0,0,0.041666666666666664,0,0.041666666666666664
664,2019-08-01,international,74,-0.02702702702702703,0.04054054054054054,0.013513513513513514,0,0.02702702702702703,0.02702702702702703,-0.013513513513513514,0.013513513513513514,0,0,0.013513513513513514,0,0.013513513513513514
665,2019-08-01,international,58,0.034482758620689655,0.05172413793103448,0.08620689655172414,0.034482758620689655,0.034482758620689655,0.06896551724137931,0,0,0,0.017241379310344827,0.017241379310344827,0,0.017241379310344827
666,2019-08-01,international,70,0.04285714285714286,0.02857142857142857,0.07142857142857142,-0.014285714285714285,0.02857142857142857,0.014285714285714285,0,0,0,0,0.04285714285714286,0,0.04285714285714286
667,2019-08-01,national,109,0.06422018348623854,0.009174311926605505,0.07339449541284404,0.01834862385321101,0,0.01834862385321101,0.01834862385321101,0,0.01834862385321101,0.009174311926605505,0.03669724770642202,0.009174311926605505,0.045871559633027525
668,2019-08-01,national,107,-0.028037383177570093,0.04672897196261682,0.018691588785046728,-0.018691588785046728,0.028037383177570093,0.009345794392523364,0.009345794392523364,0,0.009345794392523364,0,0.009345794392523364,0,0.009345794392523364
669,2019-08-01,both,74,0.013513513513513514,0.02702702702702703,0.04054054054054054,0.02702702702702703,0,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.05405405405405406,0,0.05405405405405406
670,2019-09-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2019-09-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
672,2019-09-01,national,93,0,0.06451612903225806,0.06451612903225806,-0.043010752688172046,0.043010752688172046,0,-0.010752688172043012,0.010752688172043012,0,0.010752688172043012,0,0.010752688172043012,0.010752688172043012
673,2019-09-01,international,47,0.0425531914893617,0,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0425531914893617,-0.02127659574468085,0.02127659574468085,0,0,0.02127659574468085,0,0.02127659574468085
674,2019-09-01,international,62,0.03225806451612903,0.03225806451612903,0.06451612903225806,0,0.03225806451612903,0.03225806451612903,0,0,0,0,0.04838709677419355,0,0.04838709677419355
675,2019-09-01,international,82,0.012195121951219513,0.036585365853658534,0.04878048780487805,-0.012195121951219513,0.024390243902439025,0.012195121951219513,0,0,0,0,0.012195121951219513,0.012195121951219513,0.024390243902439025
676,2019-09-01,international,62,0,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.03225806451612903,0.06451612903225806,0,0,0,0.016129032258064516,0,0,0
677,2019-09-01,international,68,0.029411764705882353,0.014705882352941176,0.04411764705882353,0.014705882352941176,0.014705882352941176,0.029411764705882353,0,0,0,0,0.014705882352941176,0,0.014705882352941176
678,2019-09-01,national,64,0,0,0,0.03125,0,0.03125,0,0,0,0,0,0,0
679,2019-09-01,national,59,0.05084745762711865,0.01694915254237288,0.06779661016949153,0.01694915254237288,0,0.01694915254237288,-0.01694915254237288,0.01694915254237288,0,0,0.01694915254237288,0,0.01694915254237288
680,2019-09-01,national,95,-0.031578947368421054,0.05263157894736842,0.021052631578947368,-0.010526315789473684,0.021052631578947368,0.010526315789473684,0.010526315789473684,0,0.010526315789473684,0,0,0.010526315789473684,0.010526315789473684
681,2019-09-01,both,75,0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0,0.013333333333333334,0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.04,0,0.04
682,2019-10-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2019-10-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
684,2019-10-01,national,92,0.021739130434782608,0.03260869565217391,0.05434782608695652,-0.03260869565217391,0.03260869565217391,0,0,0,0,0.010869565217391304,-0.010869565217391304,0.010869565217391304,0
685,2019-10-01,international,58,-0.017241379310344827,0.034482758620689655,0.017241379310344827,0,0.017241379310344827,0.017241379310344827,-0.034482758620689655,0.034482758620689655,0,0,0.017241379310344827,0,0.017241379310344827
686,2019-10-01,international,126,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.007936507936507936,0.015873015873015872,0.023809523809523808,-0.015873015873015872,0.023809523809523808,0.007936507936507936,0,0.047619047619047616,0.007936507936507936,0.05555555555555555
687,2019-10-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2019-10-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
689,2019-10-01,national,92,0.021739130434782608,0.03260869565217391,0.05434782608695652,-0.03260869565217391,0.03260869565217391,0,0,0,0,0.010869565217391304,-0.010869565217391304,0.010869565217391304,0
690,2019-10-01,international,58,-0.017241379310344827,0.034482758620689655,0.017241379310344827,0,0.017241379310344827,0.017241379310344827,-0.034482758620689655,0.034482758620689655,0,0,0.017241379310344827,0,0.017241379310344827
691,2019-10-01,international,126,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.007936507936507936,0.015873015873015872,0.023809523809523808,-0.015873015873015872,0.023809523809523808,0.007936507936507936,0,0.047619047619047616,0.007936507936507936,0.05555555555555555
692,2019-10-01,national,88,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.011363636363636364,0.056818181818181816,0.011363636363636364,0,0.011363636363636364,0,0.045454545454545456,0,0.045454545454545456
693,2019-10-01,national,46,0.021739130434782608,0.043478260869565216,0.06521739130434782,0,0,0,-0.021739130434782608,0.021739130434782608,0,0,0.043478260869565216,0,0.043478260869565216
694,2019-10-01,national,99,0.030303030303030304,0.04040404040404041,0.0707070707070707,0.030303030303030304,0.010101010101010102,0.04040404040404041,-0.020202020202020204,0.04040404040404041,0.020202020202020204,0,0.04040404040404041,0.010101010101010102,0.050505050505050504
695,2019-10-01,both,75,0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0,0.013333333333333334,0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.04,0,0.04
696,2019-11-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2019-11-01,national,25,0.04,0,0.04,0,0,0,0,0,0,0,0.04,0,0.04
698,2019-11-01,national,95,0.010526315789473684,0.031578947368421054,0.042105263157894736,-0.031578947368421054,0.031578947368421054,0,0,0,0,0.010526315789473684,-0.010526315789473684,0.010526315789473684,0
699,2019-11-01,international,64,0.0625,0,0.0625,0.046875,0,0.046875,0.015625,0.015625,0.03125,0.015625,0.03125,0,0.03125
700,2019-11-01,international,80,0,0.05,0.05,0,0.025,0.025,0.0125,0,0.0125,0,0.0125,0,0.0125
701,2019-11-01,international,70,-0.02857142857142857,0.04285714285714286,0.014285714285714285,0,0.02857142857142857,0.02857142857142857,-0.02857142857142857,0.02857142857142857,0,0,-0.02857142857142857,0.02857142857142857,0
702,2019-11-01,international,66,0.06060606060606061,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.015151515151515152,0.030303030303030304,-0.015151515151515152,0.015151515151515152,0,0,0.015151515151515152,0.015151515151515152,0.030303030303030304
703,2019-11-01,international,68,0.058823529411764705,0.014705882352941176,0.07352941176470588,0,0.014705882352941176,0.014705882352941176,0.014705882352941176,0,0.014705882352941176,0,0.04411764705882353,0,0.04411764705882353
704,2019-11-01,national,60,0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0,0.03333333333333333,0,0,0,0,0.016666666666666666,0,0.016666666666666666
705,2019-11-01,national,68,0.04411764705882353,0.014705882352941176,0.058823529411764705,0.014705882352941176,0,0.014705882352941176,-0.014705882352941176,0.014705882352941176,0,0,0.014705882352941176,0,0.014705882352941176
706,2019-11-01,national,82,-0.024390243902439025,0.04878048780487805,0.024390243902439025,0,0.012195121951219513,0.012195121951219513,0.012195121951219513,0,0.012195121951219513,0,0,0.012195121951219513,0.012195121951219513
707,2019-11-01,both,75,0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0,0.013333333333333334,0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.04,0,0.04
708,2019-12-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
709,2019-12-01,national,25,0.04,0,0.04,0,0,0,0,0,0,0,0.04,0,0.04
710,2019-12-01,national,77,0.03896103896103896,0.025974025974025976,0.06493506493506493,-0.025974025974025976,0.025974025974025976,0,-0.012987012987012988,0.012987012987012988,0,0.012987012987012988,-0.012987012987012988,0.012987012987012988,0
711,2019-12-01,international,83,0.012048192771084338,0.024096385542168676,0.03614457831325301,0.024096385542168676,0,0.024096385542168676,0.012048192771084338,0,0.012048192771084338,0,0,0,0
712,2019-12-01,international,81,-0.012345679012345678,0.06172839506172839,0.04938271604938271,0.012345679012345678,0.012345679012345678,0.024691358024691357,0.012345679012345678,0,0.012345679012345678,0,0.012345679012345678,0,0.012345679012345678
713,2019-12-01,international,60,0,0.016666666666666666,0.016666666666666666,-0.016666666666666666,0.03333333333333333,0.016666666666666666,-0.03333333333333333,0.03333333333333333,0,0,-0.03333333333333333,0.03333333333333333,0
714,2019-12-01,international,68,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.029411764705882353,-0.014705882352941176,0.014705882352941176,0,0,0.029411764705882353,0,0.029411764705882353
715,2019-12-01,international,71,0.04225352112676056,0.014084507042253521,0.056338028169014086,0.014084507042253521,0.014084507042253521,0.028169014084507043,0,0,0,0,0.028169014084507043,0,0.028169014084507043
716,2019-12-01,national,55,0.05454545454545454,0,0.05454545454545454,0.03636363636363636,0,0.03636363636363636,0,0,0,0,0,0,0
717,2019-12-01,national,37,0,0,0,0.02702702702702703,0,0.02702702702702703,0,0,0,0,0,0,0
718,2019-12-01,national,55,0.05454545454545454,0,0.05454545454545454,0.03636363636363636,0,0.03636363636363636,0,0,0,0,0,0,0
719,2019-12-01,national,37,0,0,0,0.02702702702702703,0,0.02702702702702703,0,0,0,0,0,0,0
720,2019-12-01,national,62,-0.03225806451612903,0.04838709677419355,0.016129032258064516,0.03225806451612903,0,0.03225806451612903,0.03225806451612903,0,0.03225806451612903,0,0,0.016129032258064516,0.016129032258064516
721,2019-12-01,both,75,0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0,0.013333333333333334,0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.04,0,0.04
722,2020-01-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
723,2020-01-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
724,2020-01-01,national,69,0.043478260869565216,0,0.043478260869565216,-0.028985507246376812,0.028985507246376812,0,0,0,0,0.014492753623188406,-0.014492753623188406,0.014492753623188406,0
725,2020-01-01,international,95,0.021052631578947368,0.021052631578947368,0.042105263157894736,0.031578947368421054,0.010526315789473684,0.042105263157894736,-0.010526315789473684,0.010526315789473684,0,0,0,0,0
726,2020-01-01,international,87,0.022988505747126436,0.022988505747126436,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.022988505747126436,0,0,0,0,0.022988505747126436,0,0.022988505747126436
727,2020-01-01,international,64,0.046875,0,0.046875,-0.015625,0.015625,0,-0.046875,0.046875,0,0,0,0.015625,0.015625
728,2020-01-01,international,63,0.047619047619047616,0.015873015873015872,0.06349206349206349,0.031746031746031744,0,0.031746031746031744,-0.015873015873015872,0.015873015873015872,0,0,0.047619047619047616,0,0.047619047619047616
729,2020-01-01,international,71,0.014084507042253521,0.04225352112676056,0.056338028169014086,0.014084507042253521,0.014084507042253521,0.028169014084507043,0,0,0,0,0.014084507042253521,0.014084507042253521,0.028169014084507043
730,2020-01-01,national,54,0.018518518518518517,0,0.018518518518518517,0.05555555555555555,0,0.05555555555555555,0,0,0,0,0,0.018518518518518517,0.018518518518518517
731,2020-01-01,national,87,0.034482758620689655,0.011494252873563218,0.04597701149425287,0.04597701149425287,0,0.04597701149425287,0,0,0,0,0.011494252873563218,0,0.011494252873563218
732,2020-01-01,national,73,-0.0547945205479452,0.0821917808219178,0.0273972602739726,-0.0136986301369863,0.0136986301369863,0,-0.0273972602739726,0.0273972602739726,0,0,0,0,0
733,2020-01-01,national,42,0,0.023809523809523808,0.023809523809523808,0.047619047619047616,0,0.047619047619047616,0.047619047619047616,0,0.047619047619047616,0,0,0.023809523809523808,0.023809523809523808
734,2020-01-01,both,75,0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0,0.013333333333333334,0,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.04,0,0.04
735,2020-02-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
736,2020-02-01,national,21,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0.047619047619047616,0,0.047619047619047616
737,2020-02-01,national,73,0.0410958904109589,0.0136986301369863,0.0547945205479452,-0.0136986301369863,0.0136986301369863,0,0,0,0,0.0136986301369863,-0.0136986301369863,0.0136986301369863,0
738,2020-02-01,international,90,0.022222222222222223,0,0.022222222222222223,0.022222222222222223,0.011111111111111112,0.03333333333333333,0.011111111111111112,0,0.011111111111111112,0,0,0.011111111111111112,0.011111111111111112
739,2020-02-01,international,113,0.035398230088495575,0.008849557522123894,0.04424778761061947,0,0.008849557522123894,0.008849557522123894,0,0,0,0,0.017699115044247787,0,0.017699115044247787
740,2020-02-01,international,85,0.047058823529411764,0.011764705882352941,0.058823529411764705,-0.011764705882352941,0.023529411764705882,0.011764705882352941,-0.03529411764705882,0.03529411764705882,0,0,0,0.023529411764705882,0.023529411764705882
741,2020-02-01,international,65,0.046153846153846156,0.015384615384615385,0.06153846153846154,0.03076923076923077,0,0.03076923076923077,-0.015384615384615385,0.015384615384615385,0,0,0.046153846153846156,0,0.046153846153846156
742,2020-02-01,international,38,0,0,0,0.02631578947368421,0,0.02631578947368421,0,0,0,0.02631578947368421,0,0,0
743,2020-02-01,international,67,0.029850746268656716,0.029850746268656716,0.05970149253731343,0.014925373134328358,0.029850746268656716,0.04477611940298507,-0.014925373134328358,0.014925373134328358,0,0,0.029850746268656716,0,0.029850746268656716
744,2020-02-01,national,63,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.07936507936507936,0,0.07936507936507936,0.015873015873015872,0,0.015873015873015872,0,0.015873015873015872,0,0.015873015873015872
745,2020-02-01,national,62,0.016129032258064516,0,0.016129032258064516,0.04838709677419355,0,0.04838709677419355,0.016129032258064516,0,0.016129032258064516,0,0.03225806451612903,0,0.03225806451612903
746,2020-02-01,national,59,-0.03389830508474576,0.06779661016949153,0.03389830508474576,0.01694915254237288,0,0.01694915254237288,0,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.01694915254237288,0,0.01694915254237288
747,2020-02-01,both,80,0,0.025,0.025,0.0125,0,0.0125,0,0.0125,0.0125,0.0125,0.0375,0,0.0375
748,2020-03-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
749,2020-03-01,national,77,0.05194805194805195,0.012987012987012988,0.06493506493506493,0,0,0,0,0,0,0,0.06493506493506493,0,0.06493506493506493
750,2020-03-01,national,147,0.05442176870748299,0.013605442176870748,0.06802721088435375,0.02040816326530612,0,0.02040816326530612,-0.006802721088435374,0.006802721088435374,0,0.006802721088435374,0.013605442176870748,0,0.013605442176870748
751,2020-03-01,national,80,0.025,0.075,0.1,0.0125,0,0.0125,-0.025,0.025,0,0,0.0375,0,0.0375
752,2020-03-01,national,125,0.024,0.032,0.056,-0.008,0.008,0,-0.016,0.016,0,0.008,0.016,0.008,0.024
753,2020-03-01,national,88,0.022727272727272728,0.045454545454545456,0.06818181818181818,-0.022727272727272728,0.022727272727272728,0,-0.011363636363636364,0.011363636363636364,0,0,0.011363636363636364,0,0.011363636363636364
754,2020-03-01,international,78,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.02564102564102564,0,0.02564102564102564,0.01282051282051282,0,0.01282051282051282,0,0,0.01282051282051282,0.01282051282051282
755,2020-03-01,international,60,0,0.03333333333333333,0.03333333333333333,0,0.016666666666666666,0.016666666666666666,0,0,0,0,0,0,0
756,2020-03-01,international,102,0.0392156862745098,0.0196078431372549,0.058823529411764705,0,0.00980392156862745,0.00980392156862745,0,0,0,0,0.0196078431372549,0.00980392156862745,0.029411764705882353
757,2020-03-01,international,76,0.02631578947368421,0.013157894736842105,0.039473684210526314,0.013157894736842105,0.02631578947368421,0.039473684210526314,-0.013157894736842105,0.013157894736842105,0,0,0.013157894736842105,0,0.013157894736842105
758,2020-03-01,national,68,0,0,0,0,0,0,0,0,0,0,-0.029411764705882353,0.029411764705882353,0
759,2020-03-01,national,37,0,0,0,0,0,0,0,0,0,0,0,0,0
760,2020-03-01,both,65,0,0,0,0,0,0,0,0,0,0,-0.015384615384615385,0.015384615384615385,0
761,2020-04-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
762,2020-04-01,national,45,0.08888888888888889,0,0.08888888888888889,0,0,0,0,0,0,0,0.06666666666666667,0,0.06666666666666667
763,2020-04-01,national,101,0,0.039603960396039604,0.039603960396039604,-0.0297029702970297,0.039603960396039604,0.009900990099009901,0.009900990099009901,0,0.009900990099009901,0,0.009900990099009901,0,0.009900990099009901
764,2020-04-01,international,62,0.016129032258064516,0,0.016129032258064516,0.04838709677419355,0,0.04838709677419355,0.016129032258064516,0,0.016129032258064516,0,0.03225806451612903,0,0.03225806451612903
765,2020-04-01,international,104,-0.019230769230769232,0.038461538461538464,0.019230769230769232,0,0.019230769230769232,0.019230769230769232,-0.009615384615384616,0.009615384615384616,0,0,-0.009615384615384616,0.009615384615384616,0
766,2020-04-01,international,60,0.03333333333333333,0.016666666666666666,0.05,0.03333333333333333,0,0.03333333333333333,0,0.016666666666666666,0.016666666666666666,0,0.03333333333333333,0,0.03333333333333333
767,2020-04-01,international,60,0.03333333333333333,0.016666666666666666,0.05,0.016666666666666666,0,0.016666666666666666,0,0,0,0,0.03333333333333333,0,0.03333333333333333
768,2020-04-01,international,98,0.04081632653061224,0.01020408163265306,0.05102040816326531,0,0.02040816326530612,0.02040816326530612,0,0,0,0,0.030612244897959183,0,0.030612244897959183
769,2020-04-01,national,86,-0.023255813953488372,0.023255813953488372,0,0.011627906976744186,0.011627906976744186,0.023255813953488372,-0.023255813953488372,0.023255813953488372,0,0,0,0.011627906976744186,0.011627906976744186
770,2020-04-01,national,82,0.024390243902439025,0.024390243902439025,0.04878048780487805,-0.012195121951219513,0.012195121951219513,0,0,0,0,0,0.012195121951219513,0,0.012195121951219513
771,2020-04-01,national,53,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0,0.018867924528301886,0,0.07547169811320754,0,0.07547169811320754
772,2020-04-01,national,84,0.07142857142857142,0,0.07142857142857142,0.011904761904761904,0,0.011904761904761904,0.011904761904761904,0,0.011904761904761904,0,0.03571428571428571,0,0.03571428571428571
773,2020-04-01,national,69,0.043478260869565216,0.057971014492753624,0.10144927536231885,0.014492753623188406,0,0.014492753623188406,-0.028985507246376812,0.028985507246376812,0,0,0.07246376811594203,0,0.07246376811594203
774,2020-04-01,both,64,0.03125,0.03125,0.0625,0.03125,0,0.03125,0.015625,0.015625,0.03125,0.015625,0.078125,0,0.078125
775,2020-05-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
776,2020-05-01,national,45,0.08888888888888889,0,0.08888888888888889,0,0,0,0,0,0,0.022222222222222223,0.06666666666666667,0,0.06666666666666667
777,2020-05-01,national,100,0,0.04,0.04,-0.03,0.04,0.01,0.01,0,0.01,0,0.01,0,0.01
778,2020-05-01,international,196,0.02040816326530612,0.03571428571428571,0.05612244897959184,0.03571428571428571,0.01020408163265306,0.04591836734693878,0,0.01020408163265306,0.01020408163265306,0.00510204081632653,0.02040816326530612,0.00510204081632653,0.025510204081632654
779,2020-05-01,international,63,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.031746031746031744,-0.015873015873015872,0.031746031746031744,0.015873015873015872,0,0.015873015873015872,0.015873015873015872,0.031746031746031744
780,2020-05-01,international,72,0,0.041666666666666664,0.041666666666666664,0.027777777777777776,0,0.027777777777777776,-0.013888888888888888,0.013888888888888888,0,0,0.013888888888888888,0,0.013888888888888888
781,2020-05-01,international,113,0.02654867256637168,0.035398230088495575,0.061946902654867256,0.008849557522123894,0.017699115044247787,0.02654867256637168,0,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.035398230088495575
782,2020-05-01,national,71,-0.028169014084507043,0.028169014084507043,0,0.014084507042253521,0.014084507042253521,0.028169014084507043,0,0.014084507042253521,0.014084507042253521,0,0.014084507042253521,0.014084507042253521,0.028169014084507043
783,2020-05-01,national,69,0.028985507246376812,0.028985507246376812,0.057971014492753624,-0.014492753623188406,0.014492753623188406,0,0,0,0,0,0.057971014492753624,0,0.057971014492753624
784,2020-05-01,national,55,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.01818181818181818,0,0.01818181818181818,0,0.05454545454545454,0,0.05454545454545454
785,2020-05-01,national,58,0.05172413793103448,0.017241379310344827,0.06896551724137931,0.017241379310344827,0,0.017241379310344827,0,0.017241379310344827,0.017241379310344827,0,0.017241379310344827,0,0.017241379310344827
786,2020-05-01,national,97,-0.020618556701030927,0.05154639175257732,0.030927835051546393,0.010309278350515464,0,0.010309278350515464,-0.010309278350515464,0.010309278350515464,0,0,0.020618556701030927,0,0.020618556701030927
787,2020-05-01,both,61,0.01639344262295082,0.03278688524590164,0.04918032786885246,0,0,0,0,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.06557377049180328,0,0.06557377049180328
788,2020-06-01,national,8,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2020-06-01,national,49,0.08163265306122448,0,0.08163265306122448,0,0,0,0,0,0,0,0.061224489795918366,0,0.061224489795918366
790,2020-06-01,national,101,0,0.0297029702970297,0.0297029702970297,-0.019801980198019802,0.019801980198019802,0,0,0,0,0.019801980198019802,0.009900990099009901,0,0.009900990099009901
791,2020-06-01,international,79,0.0379746835443038,0.012658227848101266,0.05063291139240506,0.05063291139240506,0,0.05063291139240506,0,0,0,0,0.0379746835443038,0,0.0379746835443038
792,2020-06-01,international,121,-0.01652892561983471,0.04132231404958678,0.024793388429752067,0.008264462809917356,0.008264462809917356,0.01652892561983471,-0.01652892561983471,0.01652892561983471,0,0.008264462809917356,0,0.008264462809917356,0.008264462809917356
793,2020-06-01,international,68,0,0.029411764705882353,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.029411764705882353,0,0.014705882352941176,0.014705882352941176,0,0,0.014705882352941176,0.014705882352941176
794,2020-06-01,international,73,-0.0136986301369863,0.0547945205479452,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.0273972602739726,-0.0136986301369863,0.0136986301369863,0,0,0.0136986301369863,0,0.0136986301369863
795,2020-06-01,Sin texto,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
796,2020-06-01,international,105,0.02857142857142857,0.01904761904761905,0.047619047619047616,0,0.009523809523809525,0.009523809523809525,-0.009523809523809525,0.009523809523809525,0,0,0.01904761904761905,0,0.01904761904761905
797,2020-06-01,national,76,-0.02631578947368421,0.02631578947368421,0,0.013157894736842105,0.013157894736842105,0.02631578947368421,0,0.013157894736842105,0.013157894736842105,0,0.013157894736842105,0.013157894736842105,0.02631578947368421
798,2020-06-01,national,75,0.02666666666666667,0.02666666666666667,0.05333333333333334,-0.013333333333333334,0.013333333333333334,0,0,0,0,0,0.05333333333333334,0,0.05333333333333334
